consumptionQuantity1,consumptionQuantity2,consumptionValue,consumptionCIFValue,cifValue,date,countryCode,hS10Code,censusUOMId1,censusUOMId2,fasConvertedUOMId,fasNonConvertedUOMId,quantity1,quantity2,value,mes_origen,year
5276.0,0.0,17079.0,17080.0,1.0,200902,MX,0203194010,47,47,70,70,5276.0,0.0,17079.0,2,2009
7410.0,0.0,32221.0,32223.0,2.0,200902,MX,0203194090,47,47,70,70,7410.0,0.0,32221.0,2,2009
117662.0,0.0,485881.0,487783.0,1902.0,200902,MX,0203294000,47,47,70,70,117662.0,0.0,485881.0,2,2009
4830.0,0.0,15974.0,15975.0,1.0,200903,MX,0203194010,47,47,70,70,4830.0,0.0,15974.0,3,2009
6689.0,0.0,23416.0,23418.0,2.0,200903,MX,0203194090,47,47,70,70,6689.0,0.0,23416.0,3,2009
108969.0,0.0,281362.0,283864.0,2502.0,200903,MX,0203294000,47,47,70,70,108969.0,0.0,281362.0,3,2009
9164.0,0.0,21002.0,21004.0,2.0,200904,MX,0203194010,47,47,70,70,9164.0,0.0,21002.0,4,2009
3560.0,0.0,8436.0,8437.0,1.0,200904,MX,0203194090,47,47,70,70,3560.0,0.0,8436.0,4,2009
156062.0,0.0,444508.0,447110.0,2602.0,200904,MX,0203294000,47,47,70,70,156062.0,0.0,444508.0,4,2009
3292.0,0.0,10885.0,10886.0,1.0,200905,MX,0203194010,47,47,70,70,3292.0,0.0,10885.0,5,2009
10122.0,0.0,10122.0,10123.0,1.0,200905,MX,0203194090,47,47,70,70,10122.0,0.0,10122.0,5,2009
259965.0,0.0,866667.0,874768.0,8101.0,200905,MX,0203294000,47,47,70,70,259965.0,0.0,866667.0,5,2009
5941.0,0.0,19646.0,19647.0,1.0,200906,MX,0203194010,47,47,70,70,5941.0,0.0,19646.0,6,2009
4453.0,0.0,8567.0,8568.0,1.0,200906,MX,0203194090,47,47,70,70,4453.0,0.0,8567.0,6,2009
211133.0,0.0,617737.0,621689.0,3952.0,200906,MX,0203294000,47,47,70,70,211133.0,0.0,617737.0,6,2009
6373.0,0.0,21075.0,21076.0,1.0,200907,MX,0203194010,47,47,70,70,6373.0,0.0,21075.0,7,2009
217486.0,0.0,729554.0,732839.0,3285.0,200907,MX,0203294000,47,47,70,70,217486.0,0.0,729554.0,7,2009
1559.0,0.0,7727.0,7728.0,1.0,200908,MX,0203194090,47,47,70,70,1559.0,0.0,7727.0,8,2009
